full_location_name,country_clean,latitude,longitude,timezone,primary_airport_iata,region_major,slug,active,nearest,hotellook_city_id,skill_level_min,skill_level_max,hotellook_city_id_airport
"Andrew molera state beach, California, Monterey",USA,36.28108237,-121.8577874,America/Los_Angeles,MRY,North America,andrew-molera-state-beach-california-monterey-usa,TRUE,Monterey County,17269,beginner,intermediate,
"Andros (Hora), Aegean Sea",Greece,37.84054659,24.93754864,UTC,JSY,Europe,andros-hora-aegean-sea-greece,TRUE,Andros Regional Unit,30528,intermediate,advanced,30532
"Andys' Peak, QLD",Australia,-16.97271152,149.907192,Australia/Sydney,,Oceania,andys-peak-qld-australia,TRUE,,,intermediate,advanced,
Aneho Beach,Togo,6.22888316,1.606798768,UTC,LFW,Africa,aneho-beach-togo,TRUE,,,beginner,intermediate,8941
"Anglesea, VIC, Melbourne West",Australia,-38.41564424,144.1865337,Australia/Sydney,XCO,Oceania,anglesea-vic-melbourne-west-australia,TRUE,,,beginner,intermediate,
"Anglet - Chambre d Amour, Basque Country",France,43.49458852,-1.547784805,Europe/Paris,BIQ,Europe,anglet-chambre-d-amour-basque-country-france,TRUE,,,beginner,intermediate,14344
"Anglet - La Barre, Basque Country",France,43.526522,-1.525125504,Europe/Paris,BIQ,Europe,anglet-la-barre-basque-country-france,TRUE,,,beginner,intermediate,14344
"Anglet - La Madrague, Basque Country",France,43.51199062,-1.535435915,Europe/Paris,BIQ,Europe,anglet-la-madrague-basque-country-france,TRUE,,,beginner,intermediate,14344
"Anglet - Le club, Basque Country",France,43.49927232,-1.54428117,Europe/Paris,BIQ,Europe,anglet-le-club-basque-country-france,TRUE,,,beginner,intermediate,14344
"Anglet - Le Furoncle, Basque Country",France,43.52796887,-1.526525617,Europe/Paris,BIQ,Europe,anglet-le-furoncle-basque-country-france,TRUE,,,beginner,intermediate,14344
"Anglet - Les Cavaliers, Basque Country",France,43.52325473,-1.526412964,Europe/Paris,BIQ,Europe,anglet-les-cavaliers-basque-country-france,TRUE,,,beginner,intermediate,14344
"Anglet - Les Sables d'Or, Basque Country",France,43.50177347,-1.541905403,Europe/Paris,BIQ,Europe,anglet-les-sables-d-or-basque-country-france,TRUE,Anglet,14344,beginner,intermediate,14344
"Anglet - Marinella, Basque Country",France,43.5049883,-1.539830714,Europe/Paris,BIQ,Europe,anglet-marinella-basque-country-france,TRUE,,,beginner,intermediate,14344
"Angourie Lefts, NSW, North",Australia,-29.48652829,153.3651924,Australia/Sydney,EVH,Oceania,angourie-lefts-nsw-north-australia,TRUE,,,intermediate,advanced,
"Angourie Point, NSW, North",Australia,-29.48219484,153.3660936,Australia/Sydney,EVH,Oceania,angourie-point-nsw-north-australia,TRUE,,,intermediate,advanced,
Angras Juntas left,Namibia,-27.7480376,15.5462122,UTC,RHN,Africa,angras-juntas-left-namibia,TRUE,,,intermediate,advanced,
"Anjarle, North-West",India,17.84398521,73.08745015,UTC,RTC,Asia,anjarle-north-west-india,TRUE,,,beginner,intermediate,
"Anjos, Eastern group, Azores",Portugal,37.00541438,-25.15656173,UTC,SMA,Europe,anjos-eastern-group-azores,TRUE,,,beginner,intermediate,
"Ann bay, TAS",Australia,-40.88065451,144.7029461,Australia/Sydney,SIO,Oceania,ann-bay-tas-australia,TRUE,Circular Head,,beginner,intermediate,
"Anna Maria Island, Gulf Coast, Florida",USA,27.53867996,-82.74434566,America/Los_Angeles,SRQ,North America,anna-maria-island-gulf-coast-florida-usa,TRUE,Anna Maria island,30410,beginner,intermediate,
"Anna Maria Island - Beach Streets, Gulf Coast, Florida",USA,27.53278159,-82.74318695,America/Los_Angeles,SRQ,North America,anna-maria-island-beach-streets-gulf-coast-florida-usa,TRUE,Anna Maria island,30410,beginner,intermediate,
Annaba,Algeria,36.86314143,7.782440186,UTC,AAE,Africa,annaba-algeria,TRUE,,,intermediate,advanced,5853
"Anne Avenue (St Francis Bay), South J Bay",South Africa,-34.16295449,24.8333931,Africa/Johannesburg,PLZ,Africa,anne-avenue-st-francis-bay-south-j-bay-south-africa,TRUE,,,intermediate,advanced,788
"Anne street reef, QLD, Sunshine Coast",Australia,-26.77844929,153.1401229,Australia/Sydney,CUD,Oceania,anne-street-reef-qld-sunshine-coast-australia,TRUE,,,intermediate,advanced,
"Annestown, South East",Ireland,52.13433099,-7.282905579,UTC,WAT,Europe,annestown-south-east-ireland,TRUE,,,beginner,intermediate,16968
"Ano Nuevo, California, Santa Cruz",USA,37.11447289,-122.311306,America/Los_Angeles,NUQ,North America,ano-nuevo-california-santa-cruz-usa,TRUE,San Mateo County,17381,intermediate,advanced,6234
Anse à la barque,Guadeloupe,16.24071649,-61.32113457,UTC,SFC,Caribbean,anse-a-la-barque-guadeloupe,TRUE,,,beginner,intermediate,
Anse à la Bouelle,Guadeloupe,16.33348331,-61.3321209,UTC,SFC,Caribbean,anse-a-la-bouelle-guadeloupe,TRUE,Le Moule,,beginner,intermediate,
"Anse Banane, La Digue",Seychelles,-4.350861622,55.84820509,UTC,PRI,Africa,anse-banane-la-digue-seychelles,TRUE,,,intermediate,advanced,24196
Anse Bertrand,Guadeloupe,16.47271559,-61.51193619,UTC,PTP,Caribbean,anse-bertrand-guadeloupe,TRUE,,,beginner,intermediate,1525000
"Anse Bourgainville, Mahe",Seychelles,-4.759364979,55.52166224,UTC,SEZ,Africa,anse-bourgainville-mahe-seychelles,TRUE,Victoria,23485,intermediate,advanced,30249
Anse Charpentier (right),Martinique,14.80782812,-61.01474047,UTC,FDF,Caribbean,anse-charpentier-right-martinique,TRUE,,,intermediate,advanced,12269
"Anse Cocos, La Digue",Seychelles,-4.367036699,55.85170269,UTC,PRI,Africa,anse-cocos-la-digue-seychelles,TRUE,,,intermediate,advanced,24196
Anse Couleuvre,Martinique,14.84400443,-61.21946812,UTC,FDF,Caribbean,anse-couleuvre-martinique,TRUE,,,intermediate,advanced,12269
Anse des Cayes,St Barthelemy,17.91139816,-62.84323454,UTC,SBH,North America,anse-des-cayes-st-barthelemy,TRUE,,,intermediate,advanced,
Anse des Lézards,St Barthelemy,17.91716606,-62.8471452,UTC,SBH,North America,anse-des-lezards-st-barthelemy,TRUE,,,intermediate,advanced,
"Anse du Brick, Normandy",France,49.66883605,-1.487209797,Europe/Paris,CER,Europe,anse-du-brick-normandy-france,TRUE,,,beginner,intermediate,12110
"Anse du Ris, Brittany South",France,48.09459164,-4.306640625,Europe/Paris,UIP,Europe,anse-du-ris-brittany-south-france,TRUE,,,beginner,intermediate,15644
"Anse Gaulette, Mahe",Seychelles,-4.760519697,55.48408985,UTC,SEZ,Africa,anse-gaulette-mahe-seychelles,TRUE,Victoria,23485,intermediate,advanced,30249
"Anse Kerlan, Pralin",Seychelles,-4.309384657,55.68350673,UTC,PRI,Africa,anse-kerlan-pralin-seychelles,TRUE,,,beginner,intermediate,24196
"Anse Patates, La Digue",Seychelles,-4.337660276,55.83384991,UTC,PRI,Africa,anse-patates-la-digue-seychelles,TRUE,,,beginner,intermediate,24196
"Anse Royale, Mahe",Seychelles,-4.747090634,55.52103996,UTC,SEZ,Africa,anse-royale-mahe-seychelles,TRUE,Victoria,23485,beginner,intermediate,30249
Anse Salabouelle,Guadeloupe,16.32681149,-61.30528808,UTC,SFC,Caribbean,anse-salabouelle-guadeloupe,TRUE,,,beginner,intermediate,
"Anse Sevére, La Digue",Seychelles,-4.339852672,55.82977295,UTC,PRI,Africa,anse-severe-la-digue-seychelles,TRUE,,,beginner,intermediate,24196
"Anse Soleil, Mahe",Seychelles,-4.744636808,55.4653573,UTC,SEZ,Africa,anse-soleil-mahe-seychelles,TRUE,Victoria,23485,beginner,intermediate,30249
"Anse st Martin, Normandy",France,49.70657111,-1.889095902,Europe/Paris,ACI,Europe,anse-st-martin-normandy-france,TRUE,La Hague,14344,beginner,intermediate,1502609
Anse Trabaud,Martinique,14.4066666,-60.84872246,UTC,FDF,Caribbean,anse-trabaud-martinique,TRUE,,,beginner,intermediate,12269
"Ansedonia - Il Cartello, Mainland",Italy,42.41463324,11.27744436,UTC,GRS,Europe,ansedonia-il-cartello-mainland-italy,TRUE,,,intermediate,advanced,
"Anson Bay, NSW, North",Australia,-31.54108988,159.0710449,Australia/Sydney,LDH,Oceania,anson-bay-nsw-north-australia,TRUE,Unincorporated Lord Howe Island,,beginner,intermediate,30202
"Ansteys Beach, Durban",South Africa,-29.92561171,31.0191679,Africa/Johannesburg,VIR,Africa,ansteys-beach-durban-south-africa,TRUE,Durban,688,intermediate,advanced,6475
Antalya,Turkey,36.84716097,30.80872178,UTC,AYT,Middle East,antalya-turkey,TRUE,Antalya,2702,beginner,intermediate,2702
Antenas,Sao Tome,0.296368022,6.760503799,UTC,TMS,Africa,antenas-sao-tome,TRUE,São Tomé,24340,beginner,intermediate,
Antigues Cape,Guadeloupe,16.43419173,-61.5396595,UTC,PTP,Caribbean,antigues-cape-guadeloupe,TRUE,,,intermediate,advanced,1525000
Antiques,Maldives,0.281870277,73.44598532,UTC,RUL,Asia,antiques-maldives,TRUE,,,intermediate,advanced,
"Antlers beach, East Coast",Canada,49.74052691,-119.7613621,UTC,CBA,North America,antlers-beach-east-coast-canada,TRUE,Peachland,1473156,beginner,intermediate,
"Anza, South",Morocco,30.45030152,-9.663119316,Africa/Casablanca,AGA,Africa,anza-south-morocco,TRUE,,,intermediate,advanced,4277
"Anzacs, VIC, Melbourne East",Australia,-38.53805373,145.3332961,Australia/Sydney,MBW,Oceania,anzacs-vic-melbourne-east-australia,TRUE,Bass Coast Shire,,intermediate,advanced,
"Aoshima beach break, Kyushu",Japan,31.80513318,131.4672089,UTC,KMI,Asia,aoshima-beach-break-kyushu-japan,TRUE,Miyazaki,25698,beginner,intermediate,
"Aoshima Reef, Kyushu",Japan,31.80271993,131.4779377,UTC,KMI,Asia,aoshima-reef-kyushu-japan,TRUE,Miyazaki,25698,intermediate,advanced,
"apache pier, South East, South Carolina",USA,33.76245183,-78.78128529,America/Los_Angeles,CRE,North America,apache-pier-south-east-south-carolina-usa,TRUE,Horry County,,beginner,intermediate,
"Aparri, Luzon",Philippines,18.36075742,121.626935,UTC,LLC,Asia,aparri-luzon-philippines,TRUE,,,beginner,intermediate,
"Apocalypse, West Java",Indonesia,-6.614648119,105.1306629,Asia/Jakarta,TKG,Asia,apocalypse-west-java-indonesia,TRUE,,,intermediate,advanced,
"Apollo Bay, VIC, Melbourne West",Australia,-38.7504018,143.6705303,Australia/Sydney,XCO,Oceania,apollo-bay-vic-melbourne-west-australia,TRUE,Shire of Colac Otway,,beginner,intermediate,
"Apollonas. Naxos, Aegean Sea",Greece,37.18001394,25.55419922,UTC,JNX,Europe,apollonas-naxos-aegean-sea-greece,TRUE,Naxos Regional Unit,30528,intermediate,advanced,
apolonia,Israel,32.1941088,34.80654359,UTC,TLV,Middle East,apolonia-israel,TRUE,Herzliya,2973,beginner,intermediate,
"Aquatic centre, New Zealand NI, West Coast Taranaki",New Zealand,-39.05421791,174.0618467,Pacific/Auckland,NPL,Oceania,aquatic-centre-new-zealand-ni-west-coast-taranaki-new-zealand,TRUE,New Plymouth,4609,beginner,intermediate,4609
"Ar Loïs, Brittany South",France,47.82613094,-4.369511604,Europe/Paris,UIP,Europe,ar-lois-brittany-south-france,TRUE,,,beginner,intermediate,15644
"Aracaju, Sergipe-Alagoas",Brazil,-10.98767386,-37.04114556,America/Sao_Paulo,AJU,South America,aracaju-sergipe-alagoas-brazil,TRUE,,,beginner,intermediate,6311
Arachania,Uruguay,-34.62221662,-54.14869308,UTC,PDP,South America,arachania-uruguay,TRUE,Arachania,1474413,intermediate,advanced,6296
"Arambol, North-West",India,15.68717064,73.70281219,UTC,GOX,Asia,arambol-north-west-india,TRUE,Pernem,1506783,beginner,intermediate,373
"Aramoana, New Zealand SI, SE Coast",New Zealand,-45.77611408,170.7105875,Pacific/Auckland,DUD,Oceania,aramoana-new-zealand-si-se-coast-new-zealand,TRUE,Dunedin City,,intermediate,advanced,4550
"Araruna, Para",Brazil,-0.688517211,-48.48326683,America/Sao_Paulo,SFK,South America,araruna-para-brazil,TRUE,Soure,,intermediate,advanced,
Arashi,Aruba,12.62006991,-70.05397797,UTC,AUA,Caribbean,arashi-aruba,TRUE,Noord overig,,intermediate,advanced,
"Arawahata Road, New Zealand NI, West Coast Taranaki",New Zealand,-39.41975118,173.8016939,Pacific/Auckland,NPL,Oceania,arawahata-road-new-zealand-ni-west-coast-taranaki-new-zealand,TRUE,South Taranaki District,,beginner,intermediate,4609
"Arcadia, North West, Oregon North",USA,45.846888,-123.9620876,America/Los_Angeles,AST,North America,arcadia-north-west-oregon-north-usa,TRUE,Clatsop County,21428,beginner,intermediate,
Arcadia,Ukraine,46.42826645,30.76848865,UTC,ODS,Europe,arcadia-ukraine,TRUE,,,beginner,intermediate,6620
"Archies, QLD, North West",Australia,-24.84695478,152.4780035,Australia/Sydney,BDB,Oceania,archies-qld-north-west-australia,TRUE,Bundaberg,5144,beginner,intermediate,5144
"Ardkeragh, South West",Ireland,51.80334089,-10.17563581,UTC,BYT,Europe,ardkeragh-south-west-ireland,TRUE,,,beginner,intermediate,
"Areias, Eastern group, Azores",Portugal,37.81778517,-25.54853439,UTC,PDL,Europe,areias-eastern-group-azores,TRUE,,,intermediate,advanced,
Argaman's Beach,Israel,32.30233262,34.84069347,UTC,TLV,Middle East,argaman-s-beach-israel,TRUE,Netanya,2981,beginner,intermediate,
"Argelès-Sur-Mer, Mediterranean",France,42.5673048,3.046324253,Europe/Paris,PGF,Europe,argeles-sur-mer-mediterranean-france,TRUE,Argelès-sur-Mer,14214,beginner,intermediate,15555
"Arguineguin, Gran Canaria",Spain,27.7552631,-15.67900836,UTC,LPA,Europe,arguineguin-gran-canaria-canary,TRUE,,,intermediate,advanced,1525657
"Ariks, Mentawai",Indonesia,-2.024839315,99.56531525,Asia/Jakarta,RKI,Asia,ariks-mentawai-indonesia,TRUE,,,advanced,advanced,
Arkutino,Bulgaria,42.33645263,27.73264647,UTC,BOJ,Europe,arkutino-bulgaria,TRUE,,,beginner,intermediate,609
"Arma di Taggia, Mainland",Italy,43.82556415,7.845783234,UTC,MCM,Europe,arma-di-taggia-mainland-italy,TRUE,,,beginner,intermediate,16293
"Armação, Florianopolis",Brazil,-27.74161876,-48.50811481,America/Sao_Paulo,FLN,South America,armacao-florianopolis-brazil,TRUE,Florianópolis,6362,intermediate,advanced,6362
"Army Camp, Savu Sea",Indonesia,-10.97949026,122.8433747,Asia/Jakarta,RTI,Asia,army-camp-savu-sea-indonesia,TRUE,,,intermediate,advanced,
"Arna plage, Landes",France,43.91159006,-1.376895905,Europe/Paris,BIQ,Europe,arna-plage-landes-france,TRUE,,,beginner,intermediate,14344
"Arnold, California, Ventura",USA,34.1207225,-119.1592169,America/Los_Angeles,NTD,North America,arnold-california-ventura-usa,TRUE,Oxnard,17305,beginner,intermediate,
"Arpoador, Rio de Janeiro City",Brazil,-22.98991349,-43.19165468,America/Sao_Paulo,SDU,South America,arpoador-rio-de-janeiro-city-brazil,TRUE,,,beginner,intermediate,6456
"Arraial do Cabo, Rio de Janeiro Norte",Brazil,-22.94266506,-42.03005433,America/Sao_Paulo,CFB,South America,arraial-do-cabo-rio-de-janeiro-norte-brazil,TRUE,,,beginner,intermediate,6341
"Arrawarra point, NSW, Banana Coast",Australia,-30.05869425,153.2034874,Australia/Sydney,CFS,Oceania,arrawarra-point-nsw-banana-coast-australia,TRUE,Coffs Harbour City Council,,intermediate,advanced,5191
"Arrieta, Lanzarote",Spain,29.12811555,-13.46420646,UTC,ACE,Europe,arrieta-lanzarote-canary,TRUE,,,beginner,intermediate,30125
"Arrifana, Algarve",Portugal,37.29443748,-8.871245384,Europe/Lisbon,PRM,Europe,arrifana-algarve-portugal,TRUE,,,intermediate,advanced,4883
"Arrigunaga, Pais Vasco",Spain,43.35813672,-3.022270203,Europe/Madrid,BIO,Europe,arrigunaga-pais-vasco-spain,TRUE,,,beginner,intermediate,3235
"Arroio do Silva, Santa Catarina",Brazil,-28.99380228,-49.41530228,America/Sao_Paulo,CCM,South America,arroio-do-silva-santa-catarina-brazil,TRUE,,,beginner,intermediate,
"Arroyo seco, Jalisco",Mexico,19.31722393,-104.9457139,America/Mexico_City,ZLO,North America,arroyo-seco-jalisco-mexico,TRUE,,,intermediate,advanced,4435
"Artificial reef, WA, Perth City",Australia,-32.01574506,115.7484233,Australia/Sydney,JFM,Oceania,artificial-reef-wa-perth-city-australia,TRUE,Perth,5536,beginner,intermediate,
Arugam Bay,Sri Lanka,6.84008574,81.83947563,UTC,AYY,Asia,arugam-bay-sri-lanka,TRUE,,,intermediate,advanced,
Åsa (Aasa),Sweden,57.33625045,12.09388733,UTC,GOT,Europe,asa-aasa-sweden,TRUE,Kungsbacka kommun,1479489,beginner,intermediate,8784
"Asbury Park, North East, New Jersey",USA,40.22813695,-73.99530172,America/Los_Angeles,BLM,North America,asbury-park-north-east-new-jersey-usa,TRUE,Asbury Park,20337,beginner,intermediate,
Aserradores,Nicaragua,12.62509528,-87.35444069,UTC,MGA,Central America,aserradores-nicaragua,TRUE,El Viejo,1489472,intermediate,advanced,12261
Ashdod -hshover,Israel,31.81738919,34.64012861,UTC,TLV,Middle East,ashdod-hshover-israel,TRUE,Ashdod,2963,beginner,intermediate,
"Ashe, Black Sea",Russia,43.9565993,39.26368296,UTC,AER,Europe,ashe-black-sea-russia,TRUE,,,beginner,intermediate,12153
"Asia - Palmas, Lima",Peru,-12.77832157,-76.608181,UTC,LIM,South America,asia-palmas-lima-peru,TRUE,,,intermediate,advanced,2764
"Asia del Mar, Lima",Peru,-12.81950103,-76.55591011,UTC,LIM,South America,asia-del-mar-lima-peru,TRUE,,,beginner,intermediate,2764
"Asilomar, California, Monterey",USA,36.61801633,-121.9427544,America/Los_Angeles,MRY,North America,asilomar-california-monterey-usa,TRUE,Monterey County,17269,beginner,intermediate,
"Asling's Beach, NSW, Far South",Australia,-37.05337902,149.9149275,Australia/Sydney,MIM,Oceania,asling-s-beach-nsw-far-south-australia,TRUE,Bega Valley Shire Council,,beginner,intermediate,5439
"Assateague, North East, Virginia",USA,38.20689271,-75.14674187,America/Los_Angeles,OCE,North America,assateague-north-east-virginia-usa,TRUE,Worcester County,,beginner,intermediate,
Assinie,Ivory Coast,5.125653027,-3.290834427,UTC,ABO,Africa,assinie-ivory-coast,TRUE,,,intermediate,advanced,
Assouinde Beach,Ivory Coast,5.151469719,-3.429107666,UTC,ABO,Africa,assouinde-beach-ivory-coast,TRUE,,,beginner,intermediate,
Astillero,Nicaragua,11.51240651,-86.1716938,UTC,ECI,Central America,astillero-nicaragua,TRUE,Tola,12267,intermediate,advanced,
"Astúrias, Sao Paulo North Coast",Brazil,-24.00773751,-46.26647472,America/Sao_Paulo,SSZ,South America,asturias-sao-paulo-north-coast-brazil,TRUE,,,beginner,intermediate,
"Asu, Sumatra Islands",Indonesia,0.867371806,97.33354568,Asia/Jakarta,GNS,Asia,asu-sumatra-islands-indonesia,TRUE,West Nias,,intermediate,advanced,
Asunchillo,Nicaragua,11.93398889,-86.62079722,UTC,MGA,Central America,asunchillo-nicaragua,TRUE,Villa El Carmen,1489472,intermediate,advanced,12261
Atacames,Ecuador,0.876554626,-79.84863281,UTC,ESM,South America,atacames-ecuador,TRUE,,,beginner,intermediate,2765
"Ataka, West Coast",Japan,36.41934858,136.4150906,UTC,KMQ,Asia,ataka-west-coast-japan,TRUE,Komatsu,25608,intermediate,advanced,25608
"Atalaia, Santa Catarina North",Brazil,-26.915163,-48.63936067,America/Sao_Paulo,NVT,South America,atalaia-santa-catarina-north-brazil,TRUE,,,beginner,intermediate,6422
"Atashika, Kii Hanto",Japan,33.92890425,136.1485863,UTC,SHM,Asia,atashika-kii-hanto-japan,TRUE,Kumano,1502022,intermediate,advanced,25652
"Ateni Beach, Aegean Sea",Greece,37.91039703,24.83907938,UTC,JSY,Europe,ateni-beach-aegean-sea-greece,TRUE,Andros Regional Unit,30528,beginner,intermediate,30532
"Atlantic Beach, South East, North Carolina",USA,34.70055556,-76.74083333,America/Los_Angeles,EWN,North America,atlantic-beach-south-east-north-carolina-usa,TRUE,Atlantic Beach,20005,beginner,intermediate,
"Atlantic Playa, Tenerife",Spain,28.04954196,-16.5297997,UTC,TFS,Europe,atlantic-playa-tenerife-canary,TRUE,,,beginner,intermediate,30128
"Atlântida - Pier, Rio Grande do Sul",Brazil,-29.78471583,-50.0225544,America/Sao_Paulo,TSQ,South America,atlantida-pier-rio-grande-do-sul-brazil,TRUE,,,beginner,intermediate,
"Atlantis, Finnish Bay",Russia,60.14377477,29.92635012,UTC,LED,Europe,atlantis-finnish-bay-russia,TRUE,,,intermediate,advanced,12196
"Audierne - La Gamelle, Brittany South",France,48.00927638,-4.547567368,Europe/Paris,UIP,Europe,audierne-la-gamelle-brittany-south-france,TRUE,,,beginner,intermediate,15644
